filename,full_path,building,image_type,datetime,latitude,longitude,resolution,camera_make,camera_model
IRX_0236.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0236.JPG,Unknown,Thermal,2022-11-02 11:15:08,40.51500486,-74.43314969,640x512,Autel Robotics,XT706
IRX_0237.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0237.JPG,Unknown,Thermal,2022-11-02 11:15:10,40.51501465,-74.43313726,640x512,Autel Robotics,XT706
IRX_0238.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0238.JPG,Unknown,Thermal,2022-11-02 11:15:12,40.51502405,-74.43312326,640x512,Autel Robotics,XT706
IRX_0240.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0240.JPG,Unknown,Thermal,2022-11-02 11:15:15,40.51504249,-74.43309341,640x512,Autel Robotics,XT706
IRX_0239.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0239.JPG,Unknown,Thermal,2022-11-02 11:15:13,40.51503213,-74.43310958,640x512,Autel Robotics,XT706
IRX_0241.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0241.JPG,Unknown,Thermal,2022-11-02 11:15:17,40.51505149,-74.43307679,640x512,Autel Robotics,XT706
IRX_0242.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0242.JPG,Unknown,Thermal,2022-11-02 11:15:19,40.51506104,-74.43306236,640x512,Autel Robotics,XT706
IRX_0243.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0243.JPG,Unknown,Thermal,2022-11-02 11:15:21,40.51507106,-74.43304736,640x512,Autel Robotics,XT706
IRX_0244.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0244.JPG,Unknown,Thermal,2022-11-02 11:15:23,40.51508002,-74.43303427,640x512,Autel Robotics,XT706
IRX_0245.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0245.JPG,Unknown,Thermal,2022-11-02 11:15:25,40.51508941,-74.43302233,640x512,Autel Robotics,XT706
IRX_0246.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0246.JPG,Unknown,Thermal,2022-11-02 11:15:27,40.51510452,-74.43300462,640x512,Autel Robotics,XT706
IRX_0247.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0247.JPG,Unknown,Thermal,2022-11-02 11:15:29,40.51511533,-74.43299506,640x512,Autel Robotics,XT706
IRX_0248.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0248.JPG,Unknown,Thermal,2022-11-02 11:15:31,40.51513097,-74.43298383,640x512,Autel Robotics,XT706
IRX_0249.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0249.JPG,Unknown,Thermal,2022-11-02 11:15:33,40.51514435,-74.43297619,640x512,Autel Robotics,XT706
IRX_0250.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0250.JPG,Unknown,Thermal,2022-11-02 11:15:36,40.51515702,-74.4329702,640x512,Autel Robotics,XT706
IRX_0251.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0251.JPG,Unknown,Thermal,2022-11-02 11:15:38,40.515172,-74.43296462,640x512,Autel Robotics,XT706
IRX_0252.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0252.JPG,Unknown,Thermal,2022-11-02 11:15:40,40.51518829,-74.43296231,640x512,Autel Robotics,XT706
IRX_0253.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0253.JPG,Unknown,Thermal,2022-11-02 11:15:42,40.5151956,-74.43296321,640x512,Autel Robotics,XT706
IRX_0254.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0254.JPG,Unknown,Thermal,2022-11-02 11:15:49,40.51520022,-74.43301396,640x512,Autel Robotics,XT706
IRX_0255.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0255.JPG,Unknown,Thermal,2022-11-02 11:15:52,40.51521685,-74.43301703,640x512,Autel Robotics,XT706
IRX_0256.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0256.JPG,Unknown,Thermal,2022-11-02 11:15:54,40.5152263,-74.43301955,640x512,Autel Robotics,XT706
IRX_0257.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0257.JPG,Unknown,Thermal,2022-11-02 11:15:56,40.51523056,-74.43302129,640x512,Autel Robotics,XT706
IRX_0258.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0258.JPG,Unknown,Thermal,2022-11-02 11:15:58,40.51524122,-74.43302551,640x512,Autel Robotics,XT706
IRX_0259.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0259.JPG,Unknown,Thermal,2022-11-02 11:16:00,40.51526114,-74.43303771,640x512,Autel Robotics,XT706
IRX_0260.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0260.JPG,Unknown,Thermal,2022-11-02 11:16:02,40.51527529,-74.43304993,640x512,Autel Robotics,XT706
IRX_0261.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0261.JPG,Unknown,Thermal,2022-11-02 11:16:04,40.51529333,-74.43305985,640x512,Autel Robotics,XT706
IRX_0262.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0262.JPG,Unknown,Thermal,2022-11-02 11:16:07,40.51530118,-74.43305222,640x512,Autel Robotics,XT706
IRX_0263.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0263.JPG,Unknown,Thermal,2022-11-02 11:16:09,40.51531244,-74.43305735,640x512,Autel Robotics,XT706
IRX_0264.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0264.JPG,Unknown,Thermal,2022-11-02 11:16:13,40.51532963,-74.43305774,640x512,Autel Robotics,XT706
IRX_0265.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0265.JPG,Unknown,Thermal,2022-11-02 11:16:16,40.51535688,-74.43309107,640x512,Autel Robotics,XT706
IRX_0266.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0266.JPG,Unknown,Thermal,2022-11-02 11:16:19,40.51535926,-74.43310565,640x512,Autel Robotics,XT706
IRX_0267.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0267.JPG,Unknown,Thermal,2022-11-02 11:16:22,40.51537881,-74.43312104,640x512,Autel Robotics,XT706
IRX_0268.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0268.JPG,Unknown,Thermal,2022-11-02 11:16:26,40.51538509,-74.43313146,640x512,Autel Robotics,XT706
IRX_0269.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0269.JPG,Unknown,Thermal,2022-11-02 11:16:34,40.51538416,-74.43313169,640x512,Autel Robotics,XT706
IRX_0270.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0270.JPG,Unknown,Thermal,2022-11-02 11:16:37,40.51539517,-74.43313962,640x512,Autel Robotics,XT706
IRX_0271.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0271.JPG,Unknown,Thermal,2022-11-02 11:16:44,40.51539115,-74.43314995,640x512,Autel Robotics,XT706
IRX_0272.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0272.JPG,Unknown,Thermal,2022-11-02 11:16:50,40.51537647,-74.43316597,640x512,Autel Robotics,XT706
IRX_0273.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0273.JPG,Unknown,Thermal,2022-11-02 11:17:00,40.51537078,-74.4331819,640x512,Autel Robotics,XT706
IRX_0274.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0274.JPG,Unknown,Thermal,2022-11-02 11:17:04,40.51537628,-74.43318871,640x512,Autel Robotics,XT706
IRX_0275.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0275.JPG,Unknown,Thermal,2022-11-02 11:17:07,40.51538203,-74.43319858,640x512,Autel Robotics,XT706
IRX_0276.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0276.JPG,Unknown,Thermal,2022-11-02 11:17:13,40.51539098,-74.4332175,640x512,Autel Robotics,XT706
