Filename,SourceFile,Phi (Pitch),Kappa (Yaw),Omega (Roll),Latitude,Longitude,Altitude
MIX_1403.JPG,/mnt/d/DCIM/103MEDIA/MIX_1403.JPG,,,,"40 deg 31' 30.66"" N","74 deg 27' 34.24"" W",94.9 m Above Sea Level
IRX_1403.JPG,/mnt/d/DCIM/103MEDIA/IRX_1403.JPG,,,,"40 deg 31' 30.66"" N","74 deg 27' 34.24"" W",94.9 m Above Sea Level
MAX_1403.JPG,/mnt/d/DCIM/103MEDIA/MAX_1403.JPG,,,,"40 deg 31' 30.64"" N","74 deg 27' 34.10"" W",94.9 m Above Sea Level
MIX_1404.JPG,/mnt/d/DCIM/103MEDIA/MIX_1404.JPG,,,,"40 deg 31' 30.64"" N","74 deg 27' 34.10"" W",94.9 m Above Sea Level
IRX_1404.JPG,/mnt/d/DCIM/103MEDIA/IRX_1404.JPG,,,,"40 deg 31' 30.64"" N","74 deg 27' 34.10"" W",94.9 m Above Sea Level
MAX_1404.JPG,/mnt/d/DCIM/103MEDIA/MAX_1404.JPG,,,,"40 deg 31' 30.64"" N","74 deg 27' 34.10"" W",94.9 m Above Sea Level
MIX_1405.JPG,/mnt/d/DCIM/103MEDIA/MIX_1405.JPG,,,,"40 deg 31' 30.64"" N","74 deg 27' 34.10"" W",94.9 m Above Sea Level
IRX_1405.JPG,/mnt/d/DCIM/103MEDIA/IRX_1405.JPG,,,,"40 deg 31' 30.64"" N","74 deg 27' 34.10"" W",94.9 m Above Sea Level
MAX_1405.JPG,/mnt/d/DCIM/103MEDIA/MAX_1405.JPG,,,,"40 deg 31' 30.61"" N","74 deg 27' 34.02"" W",94.9 m Above Sea Level
MIX_1406.JPG,/mnt/d/DCIM/103MEDIA/MIX_1406.JPG,,,,"40 deg 31' 30.61"" N","74 deg 27' 34.02"" W",94.9 m Above Sea Level
IRX_1406.JPG,/mnt/d/DCIM/103MEDIA/IRX_1406.JPG,,,,"40 deg 31' 30.61"" N","74 deg 27' 34.02"" W",94.9 m Above Sea Level
MAX_1406.JPG,/mnt/d/DCIM/103MEDIA/MAX_1406.JPG,,,,"40 deg 31' 30.61"" N","74 deg 27' 34.02"" W",94.9 m Above Sea Level
MIX_1407.JPG,/mnt/d/DCIM/103MEDIA/MIX_1407.JPG,,,,"40 deg 31' 30.61"" N","74 deg 27' 34.02"" W",94.9 m Above Sea Level
MIX_1408.JPG,/mnt/d/DCIM/103MEDIA/MIX_1408.JPG,,,,"40 deg 31' 30.60"" N","74 deg 27' 33.94"" W",94.9 m Above Sea Level
IRX_1407.JPG,/mnt/d/DCIM/103MEDIA/IRX_1407.JPG,,,,"40 deg 31' 30.60"" N","74 deg 27' 33.94"" W",94.9 m Above Sea Level
MAX_1409.JPG,/mnt/d/DCIM/103MEDIA/MAX_1409.JPG,,,,"40 deg 31' 30.57"" N","74 deg 27' 33.80"" W",94.9 m Above Sea Level
MIX_1409.JPG,/mnt/d/DCIM/103MEDIA/MIX_1409.JPG,,,,"40 deg 31' 30.57"" N","74 deg 27' 33.80"" W",94.9 m Above Sea Level
IRX_1409.JPG,/mnt/d/DCIM/103MEDIA/IRX_1409.JPG,,,,"40 deg 31' 30.57"" N","74 deg 27' 33.80"" W",94.9 m Above Sea Level
MAX_1410.JPG,/mnt/d/DCIM/103MEDIA/MAX_1410.JPG,,,,"40 deg 31' 30.57"" N","74 deg 27' 33.80"" W",94.9 m Above Sea Level
MIX_1410.JPG,/mnt/d/DCIM/103MEDIA/MIX_1410.JPG,,,,"40 deg 31' 30.57"" N","74 deg 27' 33.80"" W",94.9 m Above Sea Level
MAX_1411.JPG,/mnt/d/DCIM/103MEDIA/MAX_1411.JPG,,,,"40 deg 31' 30.54"" N","74 deg 27' 33.72"" W",94.9 m Above Sea Level
IRX_1412.JPG,/mnt/d/DCIM/103MEDIA/IRX_1412.JPG,,,,"40 deg 31' 30.51"" N","74 deg 27' 33.61"" W",94.9 m Above Sea Level
MAX_1412.JPG,/mnt/d/DCIM/103MEDIA/MAX_1412.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
MIX_1412.JPG,/mnt/d/DCIM/103MEDIA/MIX_1412.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
MAX_1413.JPG,/mnt/d/DCIM/103MEDIA/MAX_1413.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
IRX_1413.JPG,/mnt/d/DCIM/103MEDIA/IRX_1413.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
MAX_1414.JPG,/mnt/d/DCIM/103MEDIA/MAX_1414.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
MIX_1415.JPG,/mnt/d/DCIM/103MEDIA/MIX_1415.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
IRX_1415.JPG,/mnt/d/DCIM/103MEDIA/IRX_1415.JPG,,,,"40 deg 31' 30.47"" N","74 deg 27' 33.52"" W",94.9 m Above Sea Level
MAX_1415.JPG,/mnt/d/DCIM/103MEDIA/MAX_1415.JPG,,,,"40 deg 31' 30.44"" N","74 deg 27' 33.41"" W",94.9 m Above Sea Level
MIX_1416.JPG,/mnt/d/DCIM/103MEDIA/MIX_1416.JPG,,,,"40 deg 31' 30.44"" N","74 deg 27' 33.41"" W",94.9 m Above Sea Level
IRX_1416.JPG,/mnt/d/DCIM/103MEDIA/IRX_1416.JPG,,,,"40 deg 31' 30.44"" N","74 deg 27' 33.41"" W",94.9 m Above Sea Level
MAX_1416.JPG,/mnt/d/DCIM/103MEDIA/MAX_1416.JPG,,,,"40 deg 31' 30.40"" N","74 deg 27' 33.33"" W",94.9 m Above Sea Level
MIX_1417.JPG,/mnt/d/DCIM/103MEDIA/MIX_1417.JPG,,,,"40 deg 31' 30.40"" N","74 deg 27' 33.33"" W",94.9 m Above Sea Level
IRX_1417.JPG,/mnt/d/DCIM/103MEDIA/IRX_1417.JPG,,,,"40 deg 31' 30.40"" N","74 deg 27' 33.33"" W",94.9 m Above Sea Level
MAX_1417.JPG,/mnt/d/DCIM/103MEDIA/MAX_1417.JPG,,,,"40 deg 31' 30.38"" N","74 deg 27' 33.22"" W",94.9 m Above Sea Level
MIX_1418.JPG,/mnt/d/DCIM/103MEDIA/MIX_1418.JPG,,,,"40 deg 31' 30.38"" N","74 deg 27' 33.22"" W",94.9 m Above Sea Level
IRX_1418.JPG,/mnt/d/DCIM/103MEDIA/IRX_1418.JPG,,,,"40 deg 31' 30.38"" N","74 deg 27' 33.22"" W",94.9 m Above Sea Level
MAX_1418.JPG,/mnt/d/DCIM/103MEDIA/MAX_1418.JPG,,,,"40 deg 31' 30.38"" N","74 deg 27' 33.22"" W",94.9 m Above Sea Level
MIX_1419.JPG,/mnt/d/DCIM/103MEDIA/MIX_1419.JPG,,,,"40 deg 31' 30.34"" N","74 deg 27' 33.14"" W",94.9 m Above Sea Level
IRX_1419.JPG,/mnt/d/DCIM/103MEDIA/IRX_1419.JPG,,,,"40 deg 31' 30.34"" N","74 deg 27' 33.14"" W",94.9 m Above Sea Level
MAX_1419.JPG,/mnt/d/DCIM/103MEDIA/MAX_1419.JPG,,,,"40 deg 31' 30.34"" N","74 deg 27' 33.14"" W",94.9 m Above Sea Level
MIX_1420.JPG,/mnt/d/DCIM/103MEDIA/MIX_1420.JPG,,,,"40 deg 31' 30.34"" N","74 deg 27' 33.14"" W",94.9 m Above Sea Level
IRX_1420.JPG,/mnt/d/DCIM/103MEDIA/IRX_1420.JPG,,,,"40 deg 31' 30.34"" N","74 deg 27' 33.14"" W",94.9 m Above Sea Level
MAX_1420.JPG,/mnt/d/DCIM/103MEDIA/MAX_1420.JPG,,,,"40 deg 31' 30.28"" N","74 deg 27' 33.06"" W",94.9 m Above Sea Level
MIX_1421.JPG,/mnt/d/DCIM/103MEDIA/MIX_1421.JPG,,,,"40 deg 31' 30.28"" N","74 deg 27' 33.06"" W",94.9 m Above Sea Level
IRX_1421.JPG,/mnt/d/DCIM/103MEDIA/IRX_1421.JPG,,,,"40 deg 31' 30.28"" N","74 deg 27' 33.06"" W",94.9 m Above Sea Level
MAX_1421.JPG,/mnt/d/DCIM/103MEDIA/MAX_1421.JPG,,,,"40 deg 31' 30.24"" N","74 deg 27' 32.95"" W",94.9 m Above Sea Level
MIX_1422.JPG,/mnt/d/DCIM/103MEDIA/MIX_1422.JPG,,,,"40 deg 31' 30.24"" N","74 deg 27' 32.95"" W",94.9 m Above Sea Level
IRX_1422.JPG,/mnt/d/DCIM/103MEDIA/IRX_1422.JPG,,,,"40 deg 31' 30.24"" N","74 deg 27' 32.95"" W",94.9 m Above Sea Level
MAX_1422.JPG,/mnt/d/DCIM/103MEDIA/MAX_1422.JPG,,,,"40 deg 31' 30.18"" N","74 deg 27' 32.87"" W",94.9 m Above Sea Level
MIX_1423.JPG,/mnt/d/DCIM/103MEDIA/MIX_1423.JPG,,,,"40 deg 31' 30.18"" N","74 deg 27' 32.87"" W",94.9 m Above Sea Level
IRX_1423.JPG,/mnt/d/DCIM/103MEDIA/IRX_1423.JPG,,,,"40 deg 31' 30.18"" N","74 deg 27' 32.87"" W",94.9 m Above Sea Level
MAX_1423.JPG,/mnt/d/DCIM/103MEDIA/MAX_1423.JPG,,,,"40 deg 31' 30.18"" N","74 deg 27' 32.87"" W",94.9 m Above Sea Level
MIX_1424.JPG,/mnt/d/DCIM/103MEDIA/MIX_1424.JPG,,,,"40 deg 31' 30.14"" N","74 deg 27' 32.81"" W",94.9 m Above Sea Level
IRX_1424.JPG,/mnt/d/DCIM/103MEDIA/IRX_1424.JPG,,,,"40 deg 31' 30.14"" N","74 deg 27' 32.81"" W",94.9 m Above Sea Level
MAX_1424.JPG,/mnt/d/DCIM/103MEDIA/MAX_1424.JPG,,,,"40 deg 31' 30.14"" N","74 deg 27' 32.81"" W",94.9 m Above Sea Level
MIX_1425.JPG,/mnt/d/DCIM/103MEDIA/MIX_1425.JPG,,,,"40 deg 31' 30.14"" N","74 deg 27' 32.81"" W",94.9 m Above Sea Level
IRX_1425.JPG,/mnt/d/DCIM/103MEDIA/IRX_1425.JPG,,,,"40 deg 31' 30.14"" N","74 deg 27' 32.81"" W",94.9 m Above Sea Level
MAX_1425.JPG,/mnt/d/DCIM/103MEDIA/MAX_1425.JPG,,,,"40 deg 31' 30.10"" N","74 deg 27' 32.70"" W",94.9 m Above Sea Level
MIX_1426.JPG,/mnt/d/DCIM/103MEDIA/MIX_1426.JPG,,,,"40 deg 31' 30.10"" N","74 deg 27' 32.70"" W",94.9 m Above Sea Level
IRX_1426.JPG,/mnt/d/DCIM/103MEDIA/IRX_1426.JPG,,,,"40 deg 31' 30.10"" N","74 deg 27' 32.70"" W",94.9 m Above Sea Level
MAX_1426.JPG,/mnt/d/DCIM/103MEDIA/MAX_1426.JPG,,,,"40 deg 31' 30.05"" N","74 deg 27' 32.65"" W",94.9 m Above Sea Level
MIX_1427.JPG,/mnt/d/DCIM/103MEDIA/MIX_1427.JPG,,,,"40 deg 31' 30.05"" N","74 deg 27' 32.65"" W",94.9 m Above Sea Level
IRX_1427.JPG,/mnt/d/DCIM/103MEDIA/IRX_1427.JPG,,,,"40 deg 31' 30.05"" N","74 deg 27' 32.65"" W",94.9 m Above Sea Level
MAX_1427.JPG,/mnt/d/DCIM/103MEDIA/MAX_1427.JPG,,,,"40 deg 31' 30.05"" N","74 deg 27' 32.65"" W",94.9 m Above Sea Level
MIX_1428.JPG,/mnt/d/DCIM/103MEDIA/MIX_1428.JPG,,,,"40 deg 31' 30.05"" N","74 deg 27' 32.65"" W",94.9 m Above Sea Level
IRX_1428.JPG,/mnt/d/DCIM/103MEDIA/IRX_1428.JPG,,,,"40 deg 31' 30.05"" N","74 deg 27' 32.65"" W",94.9 m Above Sea Level
MAX_1428.JPG,/mnt/d/DCIM/103MEDIA/MAX_1428.JPG,,,,"40 deg 31' 29.98"" N","74 deg 27' 32.54"" W",94.9 m Above Sea Level
MIX_1429.JPG,/mnt/d/DCIM/103MEDIA/MIX_1429.JPG,,,,"40 deg 31' 29.98"" N","74 deg 27' 32.54"" W",94.9 m Above Sea Level
IRX_1429.JPG,/mnt/d/DCIM/103MEDIA/IRX_1429.JPG,,,,"40 deg 31' 29.98"" N","74 deg 27' 32.54"" W",94.9 m Above Sea Level
MAX_1429.JPG,/mnt/d/DCIM/103MEDIA/MAX_1429.JPG,,,,"40 deg 31' 29.94"" N","74 deg 27' 32.48"" W",94.9 m Above Sea Level
MIX_1430.JPG,/mnt/d/DCIM/103MEDIA/MIX_1430.JPG,,,,"40 deg 31' 29.94"" N","74 deg 27' 32.48"" W",94.9 m Above Sea Level
IRX_1430.JPG,/mnt/d/DCIM/103MEDIA/IRX_1430.JPG,,,,"40 deg 31' 29.94"" N","74 deg 27' 32.48"" W",94.9 m Above Sea Level
MAX_1430.JPG,/mnt/d/DCIM/103MEDIA/MAX_1430.JPG,,,,"40 deg 31' 29.88"" N","74 deg 27' 32.40"" W",94.9 m Above Sea Level
MIX_1431.JPG,/mnt/d/DCIM/103MEDIA/MIX_1431.JPG,,,,"40 deg 31' 29.88"" N","74 deg 27' 32.40"" W",94.9 m Above Sea Level
IRX_1431.JPG,/mnt/d/DCIM/103MEDIA/IRX_1431.JPG,,,,"40 deg 31' 29.88"" N","74 deg 27' 32.40"" W",94.9 m Above Sea Level
MAX_1431.JPG,/mnt/d/DCIM/103MEDIA/MAX_1431.JPG,,,,"40 deg 31' 29.88"" N","74 deg 27' 32.40"" W",94.9 m Above Sea Level
MIX_1432.JPG,/mnt/d/DCIM/103MEDIA/MIX_1432.JPG,,,,"40 deg 31' 29.88"" N","74 deg 27' 32.40"" W",94.9 m Above Sea Level
IRX_1432.JPG,/mnt/d/DCIM/103MEDIA/IRX_1432.JPG,,,,"40 deg 31' 29.88"" N","74 deg 27' 32.40"" W",94.9 m Above Sea Level
MAX_1432.JPG,/mnt/d/DCIM/103MEDIA/MAX_1432.JPG,,,,"40 deg 31' 29.83"" N","74 deg 27' 32.32"" W",94.9 m Above Sea Level
MIX_1433.JPG,/mnt/d/DCIM/103MEDIA/MIX_1433.JPG,,,,"40 deg 31' 29.83"" N","74 deg 27' 32.32"" W",94.9 m Above Sea Level
IRX_1433.JPG,/mnt/d/DCIM/103MEDIA/IRX_1433.JPG,,,,"40 deg 31' 29.83"" N","74 deg 27' 32.32"" W",94.9 m Above Sea Level
MAX_1433.JPG,/mnt/d/DCIM/103MEDIA/MAX_1433.JPG,,,,"40 deg 31' 29.76"" N","74 deg 27' 32.23"" W",94.9 m Above Sea Level
MIX_1434.JPG,/mnt/d/DCIM/103MEDIA/MIX_1434.JPG,,,,"40 deg 31' 29.76"" N","74 deg 27' 32.23"" W",94.9 m Above Sea Level
MAX_1434.JPG,/mnt/d/DCIM/103MEDIA/MAX_1434.JPG,,,,"40 deg 31' 29.76"" N","74 deg 27' 32.23"" W",94.9 m Above Sea Level
MIX_1435.JPG,/mnt/d/DCIM/103MEDIA/MIX_1435.JPG,,,,"40 deg 31' 29.76"" N","74 deg 27' 32.23"" W",94.9 m Above Sea Level
MAX_1436.JPG,/mnt/d/DCIM/103MEDIA/MAX_1436.JPG,,,,"40 deg 31' 29.69"" N","74 deg 27' 32.18"" W",94.9 m Above Sea Level
MIX_1436.JPG,/mnt/d/DCIM/103MEDIA/MIX_1436.JPG,,,,"40 deg 31' 29.69"" N","74 deg 27' 32.18"" W",94.9 m Above Sea Level
IRX_1436.JPG,/mnt/d/DCIM/103MEDIA/IRX_1436.JPG,,,,"40 deg 31' 29.69"" N","74 deg 27' 32.18"" W",94.9 m Above Sea Level
MAX_1437.JPG,/mnt/d/DCIM/103MEDIA/MAX_1437.JPG,,,,"40 deg 31' 29.69"" N","74 deg 27' 32.18"" W",94.9 m Above Sea Level
MIX_1437.JPG,/mnt/d/DCIM/103MEDIA/MIX_1437.JPG,,,,"40 deg 31' 29.63"" N","74 deg 27' 32.12"" W",94.9 m Above Sea Level
IRX_1437.JPG,/mnt/d/DCIM/103MEDIA/IRX_1437.JPG,,,,"40 deg 31' 29.63"" N","74 deg 27' 32.12"" W",94.9 m Above Sea Level
MAX_1438.JPG,/mnt/d/DCIM/103MEDIA/MAX_1438.JPG,,,,"40 deg 31' 29.63"" N","74 deg 27' 32.12"" W",94.9 m Above Sea Level
MIX_1438.JPG,/mnt/d/DCIM/103MEDIA/MIX_1438.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
MAX_1439.JPG,/mnt/d/DCIM/103MEDIA/MAX_1439.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
IRX_1440.JPG,/mnt/d/DCIM/103MEDIA/IRX_1440.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
MAX_1440.JPG,/mnt/d/DCIM/103MEDIA/MAX_1440.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
MIX_1440.JPG,/mnt/d/DCIM/103MEDIA/MIX_1440.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
IRX_1441.JPG,/mnt/d/DCIM/103MEDIA/IRX_1441.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
MAX_1441.JPG,/mnt/d/DCIM/103MEDIA/MAX_1441.JPG,,,,"40 deg 31' 29.50"" N","74 deg 27' 31.99"" W",94.9 m Above Sea Level
MIX_1441.JPG,/mnt/d/DCIM/103MEDIA/MIX_1441.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
IRX_1442.JPG,/mnt/d/DCIM/103MEDIA/IRX_1442.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
MAX_1442.JPG,/mnt/d/DCIM/103MEDIA/MAX_1442.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
MIX_1442.JPG,/mnt/d/DCIM/103MEDIA/MIX_1442.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
IRX_1443.JPG,/mnt/d/DCIM/103MEDIA/IRX_1443.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
MAX_1443.JPG,/mnt/d/DCIM/103MEDIA/MAX_1443.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
MIX_1443.JPG,/mnt/d/DCIM/103MEDIA/MIX_1443.JPG,,,,"40 deg 31' 29.44"" N","74 deg 27' 31.93"" W",94.9 m Above Sea Level
IRX_1444.JPG,/mnt/d/DCIM/103MEDIA/IRX_1444.JPG,,,,"40 deg 31' 29.37"" N","74 deg 27' 31.88"" W",94.9 m Above Sea Level
MAX_1444.JPG,/mnt/d/DCIM/103MEDIA/MAX_1444.JPG,,,,"40 deg 31' 29.37"" N","74 deg 27' 31.88"" W",94.9 m Above Sea Level
MIX_1444.JPG,/mnt/d/DCIM/103MEDIA/MIX_1444.JPG,,,,"40 deg 31' 29.37"" N","74 deg 27' 31.88"" W",94.9 m Above Sea Level
IRX_1445.JPG,/mnt/d/DCIM/103MEDIA/IRX_1445.JPG,,,,"40 deg 31' 29.37"" N","74 deg 27' 31.88"" W",94.9 m Above Sea Level
MAX_1445.JPG,/mnt/d/DCIM/103MEDIA/MAX_1445.JPG,,,,"40 deg 31' 29.30"" N","74 deg 27' 31.82"" W",94.9 m Above Sea Level
MIX_1445.JPG,/mnt/d/DCIM/103MEDIA/MIX_1445.JPG,,,,"40 deg 31' 29.30"" N","74 deg 27' 31.82"" W",94.9 m Above Sea Level
IRX_1446.JPG,/mnt/d/DCIM/103MEDIA/IRX_1446.JPG,,,,"40 deg 31' 29.30"" N","74 deg 27' 31.82"" W",94.9 m Above Sea Level
MAX_1446.JPG,/mnt/d/DCIM/103MEDIA/MAX_1446.JPG,,,,"40 deg 31' 29.24"" N","74 deg 27' 31.79"" W",94.9 m Above Sea Level
MIX_1446.JPG,/mnt/d/DCIM/103MEDIA/MIX_1446.JPG,,,,"40 deg 31' 29.24"" N","74 deg 27' 31.79"" W",94.9 m Above Sea Level
IRX_1447.JPG,/mnt/d/DCIM/103MEDIA/IRX_1447.JPG,,,,"40 deg 31' 29.24"" N","74 deg 27' 31.79"" W",94.9 m Above Sea Level
MAX_1447.JPG,/mnt/d/DCIM/103MEDIA/MAX_1447.JPG,,,,"40 deg 31' 29.24"" N","74 deg 27' 31.79"" W",94.9 m Above Sea Level
MIX_1447.JPG,/mnt/d/DCIM/103MEDIA/MIX_1447.JPG,,,,"40 deg 31' 29.24"" N","74 deg 27' 31.79"" W",94.9 m Above Sea Level
IRX_1448.JPG,/mnt/d/DCIM/103MEDIA/IRX_1448.JPG,,,,"40 deg 31' 29.24"" N","74 deg 27' 31.79"" W",94.9 m Above Sea Level
MAX_1448.JPG,/mnt/d/DCIM/103MEDIA/MAX_1448.JPG,,,,"40 deg 31' 29.15"" N","74 deg 27' 31.74"" W",94.9 m Above Sea Level
MIX_1448.JPG,/mnt/d/DCIM/103MEDIA/MIX_1448.JPG,,,,"40 deg 31' 29.15"" N","74 deg 27' 31.74"" W",94.9 m Above Sea Level
IRX_1449.JPG,/mnt/d/DCIM/103MEDIA/IRX_1449.JPG,,,,"40 deg 31' 29.15"" N","74 deg 27' 31.74"" W",94.9 m Above Sea Level
MAX_1449.JPG,/mnt/d/DCIM/103MEDIA/MAX_1449.JPG,,,,"40 deg 31' 29.09"" N","74 deg 27' 31.68"" W",94.9 m Above Sea Level
MIX_1449.JPG,/mnt/d/DCIM/103MEDIA/MIX_1449.JPG,,,,"40 deg 31' 29.09"" N","74 deg 27' 31.68"" W",94.9 m Above Sea Level
IRX_1450.JPG,/mnt/d/DCIM/103MEDIA/IRX_1450.JPG,,,,"40 deg 31' 29.09"" N","74 deg 27' 31.68"" W",94.9 m Above Sea Level
MAX_1450.JPG,/mnt/d/DCIM/103MEDIA/MAX_1450.JPG,,,,"40 deg 31' 29.02"" N","74 deg 27' 31.66"" W",94.9 m Above Sea Level
MIX_1450.JPG,/mnt/d/DCIM/103MEDIA/MIX_1450.JPG,,,,"40 deg 31' 29.02"" N","74 deg 27' 31.66"" W",94.9 m Above Sea Level
IRX_1451.JPG,/mnt/d/DCIM/103MEDIA/IRX_1451.JPG,,,,"40 deg 31' 29.02"" N","74 deg 27' 31.66"" W",94.9 m Above Sea Level
MAX_1451.JPG,/mnt/d/DCIM/103MEDIA/MAX_1451.JPG,,,,"40 deg 31' 29.02"" N","74 deg 27' 31.66"" W",94.9 m Above Sea Level
MIX_1451.JPG,/mnt/d/DCIM/103MEDIA/MIX_1451.JPG,,,,"40 deg 31' 29.02"" N","74 deg 27' 31.66"" W",94.9 m Above Sea Level
IRX_1452.JPG,/mnt/d/DCIM/103MEDIA/IRX_1452.JPG,,,,"40 deg 31' 29.02"" N","74 deg 27' 31.66"" W",94.9 m Above Sea Level
MAX_1452.JPG,/mnt/d/DCIM/103MEDIA/MAX_1452.JPG,,,,"40 deg 31' 28.93"" N","74 deg 27' 31.60"" W",94.9 m Above Sea Level
MIX_1452.JPG,/mnt/d/DCIM/103MEDIA/MIX_1452.JPG,,,,"40 deg 31' 28.93"" N","74 deg 27' 31.60"" W",94.9 m Above Sea Level
IRX_1453.JPG,/mnt/d/DCIM/103MEDIA/IRX_1453.JPG,,,,"40 deg 31' 28.93"" N","74 deg 27' 31.60"" W",94.9 m Above Sea Level
MAX_1453.JPG,/mnt/d/DCIM/103MEDIA/MAX_1453.JPG,,,,"40 deg 31' 28.87"" N","74 deg 27' 31.57"" W",94.9 m Above Sea Level
IRX_1454.JPG,/mnt/d/DCIM/103MEDIA/IRX_1454.JPG,,,,"40 deg 31' 28.87"" N","74 deg 27' 31.57"" W",94.9 m Above Sea Level
MAX_1455.JPG,/mnt/d/DCIM/103MEDIA/MAX_1455.JPG,,,,"40 deg 31' 28.87"" N","74 deg 27' 31.57"" W",94.9 m Above Sea Level
MIX_1455.JPG,/mnt/d/DCIM/103MEDIA/MIX_1455.JPG,,,,"40 deg 31' 28.78"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
IRX_1455.JPG,/mnt/d/DCIM/103MEDIA/IRX_1455.JPG,,,,"40 deg 31' 28.78"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
MAX_1456.JPG,/mnt/d/DCIM/103MEDIA/MAX_1456.JPG,,,,"40 deg 31' 28.78"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
MIX_1456.JPG,/mnt/d/DCIM/103MEDIA/MIX_1456.JPG,,,,"40 deg 31' 28.78"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
IRX_1456.JPG,/mnt/d/DCIM/103MEDIA/IRX_1456.JPG,,,,"40 deg 31' 28.78"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
MAX_1457.JPG,/mnt/d/DCIM/103MEDIA/MAX_1457.JPG,,,,"40 deg 31' 28.70"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
MIX_1457.JPG,/mnt/d/DCIM/103MEDIA/MIX_1457.JPG,,,,"40 deg 31' 28.70"" N","74 deg 27' 31.52"" W",94.9 m Above Sea Level
MAX_1458.JPG,/mnt/d/DCIM/103MEDIA/MAX_1458.JPG,,,,"40 deg 31' 28.62"" N","74 deg 27' 31.49"" W",94.9 m Above Sea Level
IRX_1459.JPG,/mnt/d/DCIM/103MEDIA/IRX_1459.JPG,,,,"40 deg 31' 28.55"" N","74 deg 27' 31.46"" W",94.9 m Above Sea Level
MAX_1459.JPG,/mnt/d/DCIM/103MEDIA/MAX_1459.JPG,,,,"40 deg 31' 28.55"" N","74 deg 27' 31.46"" W",94.9 m Above Sea Level
MIX_1459.JPG,/mnt/d/DCIM/103MEDIA/MIX_1459.JPG,,,,"40 deg 31' 28.55"" N","74 deg 27' 31.46"" W",94.9 m Above Sea Level
IRX_1460.JPG,/mnt/d/DCIM/103MEDIA/IRX_1460.JPG,,,,"40 deg 31' 28.55"" N","74 deg 27' 31.46"" W",94.9 m Above Sea Level
MAX_1460.JPG,/mnt/d/DCIM/103MEDIA/MAX_1460.JPG,,,,"40 deg 31' 28.47"" N","74 deg 27' 31.44"" W",94.9 m Above Sea Level
MIX_1460.JPG,/mnt/d/DCIM/103MEDIA/MIX_1460.JPG,,,,"40 deg 31' 28.47"" N","74 deg 27' 31.44"" W",94.9 m Above Sea Level
IRX_1461.JPG,/mnt/d/DCIM/103MEDIA/IRX_1461.JPG,,,,"40 deg 31' 28.47"" N","74 deg 27' 31.44"" W",94.9 m Above Sea Level
MAX_1461.JPG,/mnt/d/DCIM/103MEDIA/MAX_1461.JPG,,,,"40 deg 31' 28.47"" N","74 deg 27' 31.44"" W",94.9 m Above Sea Level
MIX_1461.JPG,/mnt/d/DCIM/103MEDIA/MIX_1461.JPG,,,,"40 deg 31' 28.47"" N","74 deg 27' 31.44"" W",94.9 m Above Sea Level
IRX_1462.JPG,/mnt/d/DCIM/103MEDIA/IRX_1462.JPG,,,,"40 deg 31' 28.47"" N","74 deg 27' 31.44"" W",94.9 m Above Sea Level
MAX_1462.JPG,/mnt/d/DCIM/103MEDIA/MAX_1462.JPG,,,,"40 deg 31' 28.40"" N","74 deg 27' 31.41"" W",94.9 m Above Sea Level
